congress,name,party,state,fiedler,y,connected
90,"Byrd, Robert Carlyle",Democrat,WV,0.10598050078124288,0.9776542942074737,FALSE
90,"Cannon, Howard Walter",Democrat,NV,-0.1431242687747759,0.8021029444271988,FALSE
90,"Carlson, Frank",Republican,KS,0.9083444594350414,-0.20693543753608168,FALSE
90,"Case, Clifford Philip",Republican,NJ,-0.7583046443405624,-0.3597807428734957,FALSE
90,"Church, Frank Forrester",Democrat,ID,-0.6344561412237386,0.3793658540653966,FALSE
90,"Clark, Joseph Sill",Democrat,PA,-0.9696771798287391,0.12906645815340867,FALSE
90,"Cooper, John Sherman",Republican,KY,-0.12180923871110694,-0.629690743118869,FALSE
90,"Cotton, Norris H.",Republican,NH,0.8721593606866895,0.11605521673418684,FALSE
90,"Curtis, Carl Thomas",Republican,NE,0.9971462568043921,0.22271843606344977,FALSE
90,"Dirksen, Everett Mckinley",Republican,IL,0.8763285116548318,-0.3192963800646266,FALSE
90,"Dodd, Thomas Joseph",Democrat,CT,-0.6070986976129535,0.1703493074741711,FALSE
90,"Eastland, James Oliver",Democrat,MS,0.8330979332975084,0.7267538383711398,FALSE
90,"Ellender, Allen Joseph",Democrat,LA,0.6880878504503158,0.9294124317045458,FALSE
90,"Ervin, Samuel James, Jr.",Democrat,NC,0.8972165139573576,0.6958566611805779,FALSE
90,"Fong, Hiram Leong",Republican,HI,-0.12705722825647658,-0.5324803332098575,FALSE
90,"Gore, Albert Arnold",Democrat,TN,-0.6697457183884203,0.2977814787586641,FALSE
90,"Griffin, Robert Paul",Republican,MI,0.27792794387694064,-0.9261310285201679,FALSE
90,"Gruening, Ernest Henry",Democrat,AK,-0.8075922623100326,0.2957567442871518,FALSE
90,"Hart, Philip Aloysius",Democrat,MI,-0.9762778823204681,0.14257463728342068,FALSE
90,"Hartke, Rupert Vance",Democrat,IN,-0.8330974460437557,0.26037871005781654,FALSE
90,"Hayden, Carl Trumbull",Democrat,AZ,-0.2637240884824389,0.7212842589751614,FALSE
90,"Hickenlooper, Bourke Blakemore",Republican,IA,0.9999999999999987,0.25513003260194034,FALSE
90,"Hill, Joseph Lister",Democrat,AL,0.5404389359621686,0.9660494660317516,FALSE
90,"Holland, Spessard Lindsey",Democrat,FL,0.7838002576129683,0.7588930106798364,FALSE
90,"Hruska, Roman Lee",Republican,NE,0.9842270052639479,0.27626700439848784,FALSE
90,"Inouye, Daniel Ken",Democrat,HI,-0.8683609095236452,-0.020570240662271422,FALSE
90,"Jackson, Henry Martin (Scoop)",Democrat,WA,-0.8739973881264771,0.04988738153332206,FALSE
90,"Javits, Jacob Koppel",Republican,NY,-0.6207358563828087,-0.5154708206761973,FALSE
90,"Jordan, Benjamin Everett",Democrat,NC,0.6468992459746985,0.9338827668963758,FALSE
90,"Kuchel, Thomas Henry",Republican,CA,-0.13248607616396368,-0.8140219309038125,FALSE
90,"Lausche, Frank John",Democrat,OH,0.7921206457162095,-0.2691618138912981,FALSE
90,"Long, Edward Vaughn",Democrat,MO,-0.9098463179053595,0.2662727784193235,FALSE
90,"Long, Russell Billiu",Democrat,LA,0.2213843415197556,1,FALSE
90,"Magnuson, Warren Grant",Democrat,WA,-0.8252872448234128,0.4086212362244108,FALSE
90,"Mansfield, Michael Joseph (Mike)",Democrat,MT,-0.6722961096293253,0.4050089921279447,FALSE
90,"Mcclellan, John Little",Democrat,AR,0.8972165139573576,0.6958566611805774,FALSE
90,"Mcgee, Gale William",Democrat,WY,-0.9091109910480851,0.3489852225598886,FALSE
90,"Mcgovern, George Stanley",Democrat,SD,-0.9343518934276558,0.3175641536444891,FALSE
90,"Metcalf, Lee Warren",Democrat,MT,-0.9461457971046272,0.2603077318238718,FALSE
90,"Monroney, Almer Stillwell Mike",Democrat,OK,-0.49422656856887226,0.44800813687279195,FALSE
90,"Montoya, Joseph Manuel",Democrat,NM,-0.799901893133446,0.4187468863066568,FALSE
90,"Morse, Wayne Lyman",Democrat,OR,-0.7862796005851174,0.22722700456544298,FALSE
90,"Morton, Thruston Ballard",Republican,KY,0.5635941632007366,-0.6095583824012627,FALSE
90,"Moss, Frank Edward (Ted)",Democrat,UT,-0.9902868521882556,0.24278099712942613,FALSE
90,"Mundt, Karl Earl",Republican,SD,0.9828470104870088,0.3005568695704275,FALSE
90,"Muskie, Edmund Sixtus",Democrat,ME,-0.9232744270892388,0.2609192574683019,FALSE
90,"Pastore, John Orlando",Democrat,RI,-0.9052575839751881,0.022003376410830278,FALSE
90,"Prouty, Winston Lewis",Republican,VT,0.3606345642465705,-0.8382437872881745,FALSE
90,"Proxmire, William",Democrat,WI,-0.8514471561214008,0.1970432664513102,FALSE
90,"Randolph, Jennings",Democrat,WV,-0.8149632382880029,0.403690627309913,FALSE
90,"Ribicoff, Abraham Alexander",Democrat,CT,-0.9514436842637781,0.16317836536153774,FALSE
90,"Russell, Richard Brevard, Jr.",Democrat,GA,0.821279208270665,0.6098825437412962,FALSE
90,"Scott, Hugh Doggett, Jr.",Republican,PA,0.1276775079767123,-0.9787553069191934,FALSE
90,"Smathers, George Armistead",Democrat,FL,0.28103462094834875,0.9433401636903129,FALSE
90,"Smith, Margaret Chase",Republican,ME,0.49437177108725283,-0.5354421349731835,FALSE
90,"Sparkman, John Jackson",Democrat,AL,0.19637447964006327,0.9552593098696305,FALSE
90,"Stennis, John Cornelius",Democrat,MS,0.8192221770939425,0.7902413787700455,FALSE
90,"Symington, William Stuart (Stuart)",Democrat,MO,-0.645174014485983,0.20647171580325008,FALSE
90,"Talmadge, Herman Eugene",Democrat,GA,0.7994771459850967,0.7896947664340923,FALSE
90,"Thurmond, James Strom",Republican,SC,0.9488927405043723,0.32122561465608923,FALSE
90,"Williams, Harrison Arlington, Jr.",Democrat,NJ,-0.9953649444428887,0.1542373543882254,FALSE
90,"Williams, John James",Republican,DE,0.8256351675879798,0.07716978441816447,FALSE
90,"Yarborough, Ralph Webster",Democrat,TX,-0.9994153920863449,0.26607116228723826,FALSE
90,"Young, Milton Ruben",Republican,ND,0.8806476845927147,0.5361313449068352,FALSE
90,"Young, Stephen Marvin",Democrat,OH,-0.8475583408559197,0.1957871358768808,FALSE
90,"Dominick, Peter Hoyt",Republican,CO,0.83319945856612,-0.5526662063806499,FALSE
90,"Bayh, Birch Evans",Democrat,IN,-0.939506760422358,0.39117805629347524,FALSE
90,"Byrd, Harry Flood, Jr.",Democrat,VA,0.9279690079631262,0.5495494464766899,FALSE
90,"Fannin, Paul Jones",Republican,AZ,0.9842270052639479,0.2762670043984876,FALSE
90,"Harris, Fred Roy",Democrat,OK,-0.875751881196108,0.2605579834043952,FALSE
90,"Jordan, Leonard Beck (Len)",Republican,ID,0.939294540908375,-0.13808842845070401,FALSE
90,"Kennedy, Edward Moore (Ted)",Democrat,MA,-0.9663226473058945,0.16189376303969705,FALSE
90,"Kennedy, Robert Francis",Democrat,NY,-0.9518194090337209,0.13613751895418869,FALSE
90,"Mcintyre, Thomas James",Democrat,NH,-0.9075064590832578,0.2672707679488333,FALSE
90,"Miller, Jack Richard",Republican,IA,0.9546408204467005,0.036977491616257296,FALSE
90,"Mondale, Walter Frederick",Democrat,MN,-0.9857403928275138,0.10781762920180538,FALSE
90,"Murphy, George Lloyd",Republican,CA,0.9334191104575815,-0.06029709736903799,FALSE
90,"Nelson, Gaylord Anton",Democrat,WI,-0.9845894151606723,0.2024312826880017,FALSE
90,"Pearson, James Blackwood",Republican,KS,0.6298882412262861,-0.6389769703875308,FALSE
90,"Pell, Claiborne De Borda",Democrat,RI,-0.9799075677822667,0.11271683841908864,FALSE
90,"Tower, John Goodwin",Republican,TX,0.9759434396925994,0.19577140137160964,FALSE
90,"Tydings, Joseph Davies",Democrat,MD,-1,0.17217778546176765,FALSE
90,"Baker, Howard Henry, Jr.",Republican,TN,0.7715790908826394,-0.6211743443413251,FALSE
90,"Brooke, Edward William, Iii",Republican,MA,-0.47731860521188163,-0.6623653002132092,FALSE
90,"Hansen, Clifford Peter",Republican,WY,0.9436160070594011,0.12685638115695208,FALSE
90,"Hatfield, Mark Odom",Republican,OR,-0.13344607442159528,-0.5191374294763258,FALSE
90,"Hollings, Ernest Frederick",Democrat,SC,0.7830450845394967,0.8186025271149309,FALSE
90,"Percy, Charles Harting",Republican,IL,0.02830409726584482,-1,FALSE
90,"Spong, William Belser, Jr.",Democrat,VA,0.43244667629842803,0.8433623408087152,FALSE
91,"Aiken, George David",Republican,VT,-0.13266684419625374,0.7596249967356075,TRUE
91,"Allott, Gordon Llewellyn",Republican,CO,0.94970464491459206,0.10031038948347493,TRUE
91,"Anderson, Clinton Presba",Democrat,NM,-0.4508086234915525,-0.12745262101614407,TRUE
91,"Bennett, Wallace Foster",Republican,UT,0.9909278269289528,-0.22838191417197928,TRUE
91,"Bible, Alan Harvey",Democrat,NV,0.5099674986710803,-0.43222485368272845,TRUE
91,"Boggs, James Caleb",Republican,DE,0.5199545823567318,0.8600812635215453,TRUE
91,"Burdick, Quentin Northrup",Democrat,ND,-0.9369834720953274,-0.28706869406822466,TRUE
91,"Byrd, Robert Carlyle",Democrat,WV,0.1904071326056591,-0.8930386852465861,TRUE
91,"Cannon, Howard Walter",Democrat,NV,-0.08641422366417006,-0.706425654921004,TRUE
91,"Case, Clifford Philip",Republican,NJ,-0.947755455472497,-0.02491850053375433,TRUE
91,"Church, Frank Forrester",Democrat,ID,-0.9999999999999997,-0.21474928173550545,TRUE
91,"Cooper, John Sherman",Republican,KY,0.14056465744105662,0.947746164030977,TRUE
91,"Cotton, Norris H.",Republican,NH,0.8752554737974665,0.139666001545935,TRUE
91,"Curtis, Carl Thomas",Republican,NE,0.9746783267842549,-0.2485457917584618,TRUE
91,"Dodd, Thomas Joseph",Democrat,CT,-0.37819082179242747,-0.1300597079664213,TRUE
91,"Eastland, James Oliver",Democrat,MS,0.8093773333081107,-0.8286766326376815,TRUE
91,"Ellender, Allen Joseph",Democrat,LA,0.721714033786286,-0.9154069059930969,TRUE
91,"Ervin, Samuel James, Jr.",Democrat,NC,0.8100338588318798,-0.8070011078739971,TRUE
91,"Fong, Hiram Leong",Republican,HI,0.018125164108174108,0.5942408416685436,TRUE
91,"Fulbright, James William",Democrat,AR,-0.6470269131888624,-0.3716725862663114,TRUE
91,"Goldwater, Barry Morris",Republican,AZ,0.795905558830682,-0.1614364385753122,TRUE
91,"Goodell, Charles Ellsworth",Republican,NY,-0.956207826494403,-0.13893481864053492,TRUE
91,"Gore, Albert Arnold",Democrat,TN,-0.8425380437520251,-0.26424518726933544,TRUE
91,"Griffin, Robert Paul",Republican,MI,0.6569014522753276,0.8232837791056162,TRUE
91,"Hart, Philip Aloysius",Democrat,MI,-0.9966447424232675,-0.17196579859873828,TRUE
91,"Hartke, Rupert Vance",Democrat,IN,-0.9897813400954331,-0.19768424494433656,TRUE
91,"Holland, Spessard Lindsey",Democrat,FL,0.9074238500821521,-0.6242259199778277,TRUE
91,"Hruska, Roman Lee",Republican,NE,0.9880696470945627,-0.18297923948145556,TRUE
91,"Jackson, Henry Martin (Scoop)",Democrat,WA,-0.8393896997962722,-0.0528269456477819,TRUE
91,"Javits, Jacob Koppel",Republican,NY,-0.9059199463468395,0.06395565638388856,TRUE
91,"Jordan, Benjamin Everett",Democrat,NC,0.7433702151647015,-0.8356374746491451,TRUE
91,"Long, Russell Billiu",Democrat,LA,0.7731684183213074,-0.8267650070830632,TRUE
91,"Mansfield, Michael Joseph (Mike)",Democrat,MT,-0.9652727699080288,-0.2943026435386178,TRUE
91,"Mcclellan, John Little",Democrat,AR,0.913514679877981,-0.6308746267464849,TRUE
91,"Mcgee, Gale William",Democrat,WY,-0.8107164803250015,-0.1742086920258925,TRUE
91,"Metcalf, Lee Warren",Democrat,MT,-0.958209493305453,-0.1956385459124722,TRUE
91,"Montoya, Joseph Manuel",Democrat,NM,-0.8964459537077187,-0.21333947568853884,TRUE
91,"Moss, Frank Edward (Ted)",Democrat,UT,-0.9791434147952256,-0.22816990428996475,TRUE
91,"Mundt, Karl Earl",Republican,SD,0.8442399754196983,0.06157034839760911,TRUE
91,"Muskie, Edmund Sixtus",Democrat,ME,-0.9999999999999998,-0.21474928173550567,TRUE
91,"Pastore, John Orlando",Democrat,RI,-0.8961295462743781,-0.058856322164264285,TRUE
91,"Prouty, Winston Lewis",Republican,VT,0.19058658033804665,0.8101426676665351,TRUE
91,"Proxmire, William",Democrat,WI,-0.9652879428162358,-0.226623489901975,TRUE
91,"Randolph, Jennings",Democrat,WV,-0.8035176567225403,-0.325408328395406,TRUE
91,"Ribicoff, Abraham Alexander",Democrat,CT,-0.9897813400954331,-0.19768424494433656,TRUE
91,"Russell, Richard Brevard, Jr.",Democrat,GA,0.7694980258842177,-0.8021113787225367,TRUE
91,"Scott, Hugh Doggett, Jr.",Republican,PA,0.1584939991469969,0.9783333694116856,TRUE
91,"Smith, Margaret Chase",Republican,ME,0.6836225777807003,0.626496773927715,TRUE
91,"Sparkman, John Jackson",Democrat,AL,0.7866989245073277,-0.6968820291794131,TRUE
91,"Stennis, John Cornelius",Democrat,MS,0.8853686701071855,-0.7074679572516502,TRUE
91,"Symington, William Stuart (Stuart)",Democrat,MO,-0.9096456921232947,-0.22496916560011504,TRUE
91,"Talmadge, Herman Eugene",Democrat,GA,0.8796389651319547,-0.6738844587594501,TRUE
91,"Thurmond, James Strom",Republican,SC,0.960137248865869,-0.35443956353633455,TRUE
91,"Williams, Harrison Arlington, Jr.",Democrat,NJ,-0.9966447424232674,-0.1719657985987385,TRUE
91,"Williams, John James",Republican,DE,0.7187778145710162,-0.042825134719977176,TRUE
91,"Yarborough, Ralph Webster",Democrat,TX,-0.9649953337586299,-0.2836037311538233,TRUE
91,"Young, Milton Ruben",Republican,ND,0.9684798661576199,-0.1752311970039222,TRUE
91,"Young, Stephen Marvin",Democrat,OH,-0.9784838024559973,-0.23831795152317425,TRUE
91,"Dole, Robert Joseph",Republican,KS,0.8739243755808423,0.410654461875986,TRUE
91,"Dominick, Peter Hoyt",Republican,CO,0.8250061316051482,0.41845475389355125,TRUE
91,"Mathias, Charles Mccurdy, Jr.",Republican,MD,-0.8478936852983583,0.26401787593300496,TRUE
91,"Schweiker, Richard Schultz",Republican,PA,-0.8176982481610754,0.3282732990423556,TRUE
91,"Gurney, Edward John",Republican,FL,0.9824039215688758,-0.12132211629197354,TRUE
91,"Bayh, Birch Evans",Democrat,IN,-0.9863907118710424,-0.15461170327737783,TRUE
91,"Byrd, Harry Flood, Jr.",Democrat,VA,0.8865905880608596,-0.7039830772114939,TRUE
91,"Fannin, Paul Jones",Republican,AZ,1,-0.16442385043304186,TRUE
91,"Harris, Fred Roy",Democrat,OK,-0.9966447424232673,-0.17196579859873862,TRUE
91,"Jordan, Leonard Beck (Len)",Republican,ID,0.9034488786030357,0.2321630737282534,TRUE
91,"Kennedy, Edward Moore (Ted)",Democrat,MA,-0.9897813400954331,-0.19768424494433656,TRUE
91,"Mcintyre, Thomas James",Democrat,NH,-0.7866162472159742,0.031902070601238064,TRUE
91,"Miller, Jack Richard",Republican,IA,0.9408552744767167,0.0059371447800478094,TRUE
91,"Mondale, Walter Frederick",Democrat,MN,-1,-0.21474928173550567,TRUE
91,"Murphy, George Lloyd",Republican,CA,0.9482087212967014,0.0617546954419419,TRUE
91,"Nelson, Gaylord Anton",Democrat,WI,-0.990312456943171,-0.21220569147289903,TRUE
91,"Pearson, James Blackwood",Republican,KS,0.5670584069551645,0.8386594422153308,TRUE
91,"Pell, Claiborne De Borda",Democrat,RI,-0.9897813400954331,-0.19768424494433656,TRUE
91,"Tower, John Goodwin",Republican,TX,0.9881728497929172,-0.21432302775688583,TRUE
91,"Tydings, Joseph Davies",Democrat,MD,-1,-0.21474928173550545,TRUE
91,"Baker, Howard Henry, Jr.",Republican,TN,0.8139941652073379,0.5869848443160581,TRUE
91,"Brooke, Edward William, Iii",Republican,MA,-0.8239362671693126,0.30506197665931967,TRUE
91,"Hansen, Clifford Peter",Republican,WY,0.9713164781474182,-0.07661179321472023,TRUE
91,"Hatfield, Mark Odom",Republican,OR,-0.8714445364375395,0.0489652616800933,TRUE
91,"Hollings, Ernest Frederick",Democrat,SC,0.49622358102061814,-1,TRUE
91,"Percy, Charles Harting",Republican,IL,-0.32959033785994596,0.6986223142138108,TRUE
91,"Spong, William Belser, Jr.",Democrat,VA,0.043379993394490945,-0.7124574384775914,TRUE
91,"Allen, James Browning",Democrat,AL,0.8834828984998575,-0.722394615668854,TRUE
91,"Bellmon, Henry Louis",Republican,OK,0.7740481010342268,0.48919369335502383,TRUE
91,"Cook, Marlow Webster",Republican,KY,0.45480500487549835,0.7999949648230908,TRUE
91,"Cranston, Alan",Democrat,CA,-0.9783198067786257,-0.12109032158301247,TRUE
91,"Eagleton, Thomas Francis",Democrat,MO,-0.9807894103732733,-0.2753529820565487,TRUE
91,"Gravel, Maurice Robert (Mike)",Democrat,AK,-0.958906024894784,-0.19396108628175102,TRUE
91,"Hughes, Harold Everett",Democrat,IA,-1,-0.21474928173550567,TRUE
91,"Packwood, Robert William",Republican,OR,-0.06141763832405067,1,TRUE
91,"Saxbe, William Bart",Republican,OH,-0.0063196738255206775,0.8524665923106212,TRUE
91,"Stevens, Theodore Fulton (Ted)",Republican,AK,0.18601320459693138,0.6156403903984962,TRUE
91,"Inouye, Daniel Ken",Democrat,HI,-0.9788762989773954,-0.23893712800575084,TRUE
91,"Magnuson, Warren Grant",Democrat,WA,-0.9222218210794622,-0.2791934613940482,TRUE
91,"Mcgovern, George Stanley",Democrat,SD,-0.990312456943171,-0.21220569147289914,TRUE
91,"Smith, Ralph Tyler",Republican,IL,0.6325339494131474,0.4056036215483607,TRUE
92,"Aiken, George David",Republican,VT,-0.34466723432024127,0.9262540053808404,TRUE
92,"Allott, Gordon Llewellyn",Republican,CO,-0.9366908084775735,0.736751800142478,TRUE
92,"Anderson, Clinton Presba",Democrat,NM,0.11183303818058965,-0.5378425499089361,TRUE
92,"Bennett, Wallace Foster",Republican,UT,-0.9692899307454426,0.25673102377487766,TRUE
92,"Bentsen, Lloyd Millard, Jr.",Democrat,TX,-0.07932134590401063,-0.7927571078914271,TRUE
92,"Bible, Alan Harvey",Democrat,NV,-0.23095223207051008,-0.7496475875383433,TRUE
92,"Boggs, James Caleb",Republican,DE,-0.5417302730375984,0.9623838859645253,TRUE
92,"Burdick, Quentin Northrup",Democrat,ND,0.9018032487030632,-0.027923144882776474,TRUE
92,"Byrd, Robert Carlyle",Democrat,WV,-0.038811883474993314,-0.8851315091223899,TRUE
92,"Cannon, Howard Walter",Democrat,NV,-0.1543363293981369,-1,TRUE
92,"Case, Clifford Philip",Republican,NJ,0.8993976763162626,0.4582996336395804,TRUE
92,"Church, Frank Forrester",Democrat,ID,0.9837473708206823,0.26736163125287904,TRUE
92,"Cooper, John Sherman",Republican,KY,-0.3606605170771149,0.9361372245884643,TRUE
92,"Cotton, Norris H.",Republican,NH,-0.9684393504751112,0.3332262944310105,TRUE
92,"Curtis, Carl Thomas",Republican,NE,-0.995488522668643,0.3147222121220432,TRUE
92,"Ellender, Allen Joseph",Democrat,LA,-0.46570966284295734,-0.8015766577063772,TRUE
92,"Ervin, Samuel James, Jr.",Democrat,NC,-0.8226621353855881,-0.3716530920396762,TRUE
92,"Fulbright, James William",Democrat,AR,0.8014725450900417,0.2513660676929079,TRUE
92,"Hart, Philip Aloysius",Democrat,MI,0.998374620227606,0.3236648107580451,TRUE
92,"Hartke, Rupert Vance",Democrat,IN,0.939225444536647,0.31603594623052866,TRUE
92,"Hruska, Roman Lee",Republican,NE,-0.9893313305613353,0.30939446572276985,TRUE
92,"Humphrey, Hubert Horatio, Jr.",Democrat,MN,0.9977348794964562,0.30138936925665183,TRUE
92,"Jackson, Henry Martin (Scoop)",Democrat,WA,0.59731132994217,0.0774886570740867,TRUE
92,"Javits, Jacob Koppel",Republican,NY,0.8187396040684458,0.5186686188908156,TRUE
92,"Magnuson, Warren Grant",Democrat,WA,0.8440217243191404,-0.022523364067749352,TRUE
92,"Mansfield, Michael Joseph (Mike)",Democrat,MT,0.9765746621696119,0.2668015037454172,TRUE
92,"Mcclellan, John Little",Democrat,AR,-0.7262838554705284,-0.6007630976093232,TRUE
92,"Mcgee, Gale William",Democrat,WY,0.2943673138798306,-0.2556370207925408,TRUE
92,"Mcgovern, George Stanley",Democrat,SD,0.984686936214076,0.31453042461013214,TRUE
92,"Muskie, Edmund Sixtus",Democrat,ME,0.9872284421442521,0.3126707522596337,TRUE
92,"Pastore, John Orlando",Democrat,RI,0.860187672199705,0.08589707742730845,TRUE
92,"Proxmire, William",Democrat,WI,0.9850451138668905,0.24543176330927818,TRUE
92,"Randolph, Jennings",Democrat,WV,0.7193718655122017,-0.21833501036809977,TRUE
92,"Ribicoff, Abraham Alexander",Democrat,CT,0.9983746202276063,0.3236648107580451,TRUE
92,"Scott, Hugh Doggett, Jr.",Republican,PA,-0.649315422102942,0.951904341299187,TRUE
92,"Smith, Margaret Chase",Republican,ME,-0.8575581572629614,0.46676965422675654,TRUE
92,"Sparkman, John Jackson",Democrat,AL,-0.7559336785889788,-0.5076279581965439,TRUE
92,"Stennis, John Cornelius",Democrat,MS,-0.8986544099463778,-0.37592671679635425,TRUE
92,"Symington, William Stuart (Stuart)",Democrat,MO,0.9031953634178789,-0.10431416952501671,TRUE
92,"Talmadge, Herman Eugene",Democrat,GA,-0.7641517837935836,-0.5718279174710745,TRUE
92,"Thurmond, James Strom",Republican,SC,-0.9864500723664981,0.21954145459707886,TRUE
92,"Williams, Harrison Arlington, Jr.",Democrat,NJ,0.9959905402029019,0.33800679592489313,TRUE
92,"Dole, Robert Joseph",Republican,KS,-0.9890180853032415,0.49905564345054976,TRUE
92,"Dominick, Peter Hoyt",Republican,CO,-0.9608399736594768,0.6207391156388253,TRUE
92,"Mathias, Charles Mccurdy, Jr.",Republican,MD,0.7329552630248164,0.5364386644769206,TRUE
92,"Schweiker, Richard Schultz",Republican,PA,0.670794298334336,0.5947633764413085,TRUE
92,"Brock, William Emerson, Iii",Republican,TN,-0.9547958930703802,0.3422434853957632,TRUE
92,"Gurney, Edward John",Republican,FL,-1,0.20292720232842454,TRUE
92,"Taft, Robert, Jr.",Republican,OH,-0.8100313536139278,0.9431501461945377,TRUE
92,"Tunney, John Varick",Democrat,CA,0.9789768125890654,0.19580648404690026,TRUE
92,"Byrd, Harry Flood, Jr.",Independent,VA,-0.8457136200171597,-0.3620260872865487,TRUE
92,"Harris, Fred Roy",Democrat,OK,0.9246510144252487,0.2662973974453504,TRUE
92,"Jordan, Leonard Beck (Len)",Republican,ID,-0.9863805625679046,0.4728484821148531,TRUE
92,"Kennedy, Edward Moore (Ted)",Democrat,MA,1,0.3021409868503899,TRUE
92,"Miller, Jack Richard",Republican,IA,-0.9636550927155831,0.5816483725328327,TRUE
92,"Mondale, Walter Frederick",Democrat,MN,0.9983746202276063,0.3236648107580453,TRUE
92,"Nelson, Gaylord Anton",Democrat,WI,0.9927541949803904,0.2657886711633095,TRUE
92,"Pearson, James Blackwood",Republican,KS,-0.2952271498619685,0.6240433762585711,TRUE
92,"Tower, John Goodwin",Republican,TX,-0.9947454096792107,0.34720795788163406,TRUE
92,"Roth, William Victor, Jr.",Republican,DE,-0.925742774919566,0.7108205608462637,TRUE
92,"Baker, Howard Henry, Jr.",Republican,TN,-0.9291677347963484,0.5258231989920938,TRUE
92,"Brooke, Edward William, Iii",Republican,MA,0.8142352583646006,0.5128303098012652,TRUE
92,"Hansen, Clifford Peter",Republican,WY,-0.9836060478046591,0.18654355697932568,TRUE
92,"Hatfield, Mark Odom",Republican,OR,0.8363392371234357,0.5170139103862552,TRUE
92,"Spong, William Belser, Jr.",Democrat,VA,-0.08583990921426277,-0.8835653346719056,TRUE
92,"Beall, John Glenn, Jr.",Republican,MD,-0.740870445196786,0.8995601380641192,TRUE
92,"Weicker, Lowell Palmer, Jr.",Republican,CT,-0.5826594194952364,0.9783359952293835,TRUE
92,"Allen, James Browning",Democrat,AL,-0.8544367541362563,-0.4669699920505962,TRUE
92,"Bellmon, Henry Louis",Republican,OK,-0.8404803818251123,0.7166642454880505,TRUE
92,"Cook, Marlow Webster",Republican,KY,-0.6951295573270588,0.6485655631010769,TRUE
92,"Eagleton, Thomas Francis",Democrat,MO,0.9784088565369284,0.19989707143737157,TRUE
92,"Gravel, Maurice Robert (Mike)",Democrat,AK,0.9999999999999998,0.3021409868503899,TRUE
92,"Hughes, Harold Everett",Democrat,IA,0.9983746202276063,0.3236648107580453,TRUE
92,"Saxbe, William Bart",Republican,OH,-0.5262628262726043,0.8250372535125545,TRUE
92,"Stevens, Theodore Fulton (Ted)",Republican,AK,0.3135207396610742,0.5256976734008099,TRUE
92,"Buckley, James Lane",Conservative,NY,-0.9205595849118425,0.47943329193877826,TRUE
92,"Chiles, Lawton Mainor, Jr.",Democrat,FL,0.1585706245227263,-0.6366807584804011,TRUE
92,"Stevenson, Adlai Ewing Iii",Democrat,IL,0.9905897211073518,0.2806217355667975,TRUE
92,"Gambrell, David Henry",Democrat,GA,-0.659269459339313,-0.6241607595785992,TRUE
92,"Eastland, James Oliver",Democrat,MS,-0.8823915969733578,-0.40879101052786593,TRUE
92,"Fong, Hiram Leong",Republican,HI,-0.8343419588378188,0.6364792996656328,TRUE
92,"Goldwater, Barry Morris",Republican,AZ,-0.78160127272154,0.30011937476825956,TRUE
92,"Griffin, Robert Paul",Republican,MI,-0.8253811602706195,0.865726232834318,TRUE
92,"Inouye, Daniel Ken",Democrat,HI,0.9279730461235798,0.14365919214237888,TRUE
92,"Jordan, Benjamin Everett",Democrat,NC,-0.5895680901727673,-0.8399534238121182,TRUE
92,"Long, Russell Billiu",Democrat,LA,-0.6330104983098843,-0.7813702887486793,TRUE
92,"Metcalf, Lee Warren",Democrat,MT,0.9514822964731902,0.24565407334511336,TRUE
92,"Montoya, Joseph Manuel",Democrat,NM,0.8451281599614882,-0.12259590505961382,TRUE
92,"Moss, Frank Edward (Ted)",Democrat,UT,0.9729474402221419,0.2786639381029532,TRUE
92,"Young, Milton Ruben",Republican,ND,-0.9826806859699964,0.2655216363462316,TRUE
92,"Bayh, Birch Evans",Democrat,IN,0.998374620227606,0.3236648107580453,TRUE
92,"Fannin, Paul Jones",Republican,AZ,-0.9461637803583759,0.22716842066433163,TRUE
92,"Mcintyre, Thomas James",Democrat,NH,0.861021577448265,0.14239971130496265,TRUE
92,"Pell, Claiborne De Borda",Democrat,RI,0.9811279899510867,0.3225082815200109,TRUE
92,"Hollings, Ernest Frederick",Democrat,SC,-0.1520789285203713,-0.9021468501386568,TRUE
92,"Percy, Charles Harting",Republican,IL,0.4062515407529026,0.7476065936831571,TRUE
92,"Cranston, Alan",Democrat,CA,0.998374620227606,0.3236648107580451,TRUE
92,"Packwood, Robert William",Republican,OR,-0.5284572537702573,1,TRUE
92,"Stafford, Robert Theodore",Republican,VT,-0.005602832958431336,0.8399452505273111,TRUE
93,"Aiken, George David",Republican,VT,-0.1968929543928465,1,TRUE
93,"Bennett, Wallace Foster",Republican,UT,0.8519040576698629,-0.6086736286665575,TRUE
93,"Bentsen, Lloyd Millard, Jr.",Democrat,TX,-0.7871491113640982,-0.482252557921488,TRUE
93,"Bible, Alan Harvey",Democrat,NV,-0.7767078764978517,-0.769310822447433,TRUE
93,"Burdick, Quentin Northrup",Democrat,ND,-0.9892834026771248,-0.6187210376914707,TRUE
93,"Byrd, Robert Carlyle",Democrat,WV,-0.8267600079501624,-0.81139628813016,TRUE
93,"Cannon, Howard Walter",Democrat,NV,-0.8045371498590413,-0.6785182301299908,TRUE
93,"Case, Clifford Philip",Republican,NJ,-0.9928603592932187,-0.5131863677693735,TRUE
